Address,Area,Bedrooms,Bathrooms,Floors,Frontage,Access Road,House direction,Balcony direction,Legal status,Furniture state,Price
"Quận 9, Hồ Chí Minh",53.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,6100.0
"Ba Đình, Hà Nội",41.0,2.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,7100.0
"Ba Đình, Hà Nội",54.0,,,6.0,False,,N/A,N/A,N/A,N/A,9000.0
"Quận 8, Hồ Chí Minh",88.0,17.0,17.0,7.0,False,,N/A,N/A,N/A,N/A,18000.0
"Ba Đình, Hà Nội",36.0,,,6.0,False,,N/A,N/A,N/A,N/A,8000.0
"Thanh Xuân, Hà Nội",60.0,5.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,11800.0
"Long Biên, Hà Nội",60.0,5.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,13000.0
"Quận 8, Hồ Chí Minh",65.0,3.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,6800.0
"Bình Tân, Hồ Chí Minh",36.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,3680.0
"Quận 12, Hồ Chí Minh",40.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3650.0
"Bình Tân, Hồ Chí Minh",30.0,2.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4390.0
"Phú Nhuận, Hồ Chí Minh",130.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,58500.0
"Thanh Xuân, Hà Nội",60.0,5.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,11800.0
"Bình Tân, Hồ Chí Minh",36.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3750.0
"Thanh Xuân, Hà Nội",60.0,5.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,11800.0
"Hoài Đức, Hà Nội",30.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,3100.0
"Đống Đa, Hà Nội",48.0,4.0,6.0,8.0,False,,N/A,N/A,N/A,N/A,16900.0
"Bình Tân, Hồ Chí Minh",55.0,5.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,5600.0
"Long Biên, Hà Nội",48.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9800.0
"Tân Bình, Hồ Chí Minh",86.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,12000.0
"Long Biên, Hà Nội",50.0,4.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,12500.0
"Quận 11, Hồ Chí Minh",66.0,16.0,17.0,7.0,False,,N/A,N/A,N/A,N/A,10500.0
"Đống Đa, Hà Nội",33.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,12800.0
"Vĩnh Cửu, Đồng Nai",90.0,3.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,2450.0
"Đống Đa, Hà Nội",30.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,7500.0
"Bình Tân, Hồ Chí Minh",30.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4030.0
"Cầu Giấy, Hà Nội",69.0,7.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,35000.0
"Quận 6, Hồ Chí Minh",60.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,6300.0
"Long Biên, Hà Nội",45.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7500.0
"Hoàng Mai, Hà Nội",38.0,,,7.0,False,,N/A,N/A,N/A,N/A,7350.0
"Gò Vấp, Hồ Chí Minh",55.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,5300.0
"Đống Đa, Hà Nội",58.0,16.0,16.0,8.0,False,,N/A,N/A,N/A,N/A,16800.0
"Cầu Giấy, Hà Nội",69.0,7.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,35000.0
"Đống Đa, Hà Nội",50.0,4.0,3.0,7.0,False,,N/A,N/A,N/A,N/A,13800.0
"Quận 3, Hồ Chí Minh",35.0,2.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,5500.0
"Quận 2, Hồ Chí Minh",65.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6400.0
"Ba Đình, Hà Nội",45.0,6.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9500.0
"Quận 2, Hồ Chí Minh",84.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,6500.0
"Ba Đình, Hà Nội",81.0,13.0,13.0,9.0,False,,N/A,N/A,N/A,N/A,18500.0
"Quận 10, Hồ Chí Minh",52.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,8800.0
"Gò Vấp, Hồ Chí Minh",60.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,5400.0
"Từ Sơn, Bắc Ninh",75.0,6.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,4750.0
"Gò Vấp, Hồ Chí Minh",48.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,5190.0
"Tân Phú, Hồ Chí Minh",64.0,4.0,,4.0,False,,N/A,N/A,N/A,N/A,6300.0
"Gò Vấp, Hồ Chí Minh",44.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5290.0
"Tân Phú, Hồ Chí Minh",64.0,4.0,,4.0,False,,N/A,N/A,N/A,N/A,6300.0
"Tân Phú, Hồ Chí Minh",67.0,3.0,,4.0,False,,N/A,N/A,N/A,N/A,6000.0
"Bình Thạnh, Hồ Chí Minh",41.0,4.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,4950.0
"Bình Thạnh, Hồ Chí Minh",20.0,2.0,2.0,4.0,True,,N/A,N/A,N/A,N/A,1950.0
"Bình Thạnh, Hồ Chí Minh",21.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,3600.0
"Đống Đa, Hà Nội",35.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6450.0
"Quận 9, Hồ Chí Minh",70.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,5500.0
"Bình Tân, Hồ Chí Minh",100.0,10.0,12.0,7.0,True,,N/A,N/A,N/A,N/A,12900.0
"Bình Thạnh, Hồ Chí Minh",20.0,2.0,2.0,4.0,True,,N/A,N/A,N/A,N/A,1950.0
"Gò Vấp, Hồ Chí Minh",27.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3700.0
"Tân Phú, Hồ Chí Minh",38.0,2.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6500.0
"Gò Vấp, Hồ Chí Minh",27.0,4.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,3950.0
"Quận 9, Hồ Chí Minh",70.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,5500.0
"Ba Đình, Hà Nội",46.0,5.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,9600.0
"Quận 10, Hồ Chí Minh",30.0,2.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,10390.0
"Gò Vấp, Hồ Chí Minh",40.0,3.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,6900.0
"Quận 6, Hồ Chí Minh",45.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5450.0
"Gò Vấp, Hồ Chí Minh",21.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,2600.0
"Gò Vấp, Hồ Chí Minh",26.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3100.0
"Quận 6, Hồ Chí Minh",42.0,3.0,2.0,5.0,False,,N/A,N/A,N/A,N/A,4500.0
"Quận 6, Hồ Chí Minh",80.0,4.0,4.0,3.0,False,,N/A,N/A,N/A,N/A,6960.0
"Tân Phú, Hồ Chí Minh",68.0,4.0,,5.0,False,,N/A,N/A,N/A,N/A,6700.0
"Gò Vấp, Hồ Chí Minh",21.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,2600.0
"Gò Vấp, Hồ Chí Minh",64.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,10000.0
"Tân Phú, Hồ Chí Minh",40.0,3.0,,4.0,False,,N/A,N/A,N/A,N/A,4300.0
"Đống Đa, Hà Nội",35.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,12800.0
"Gò Vấp, Hồ Chí Minh",70.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,7400.0
"Hoàng Mai, Hà Nội",55.0,5.0,6.0,8.0,True,,N/A,N/A,N/A,N/A,22222.0
"Gò Vấp, Hồ Chí Minh",48.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,5600.0
"Thanh Xuân, Hà Nội",47.0,8.0,9.0,7.0,False,,N/A,N/A,N/A,N/A,16200.0
"Thanh Xuân, Hà Nội",127.0,2.0,2.0,4.0,True,,N/A,N/A,N/A,N/A,43000.0
"Bắc Từ Liêm, Hà Nội",32.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,4200.0
"Quận 6, Hồ Chí Minh",58.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6600.0
"Sơn Trà, Đà Nẵng",102.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,9999.0
"Nam Từ Liêm, Hà Nội",38.0,6.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,4950.0
"Gò Vấp, Hồ Chí Minh",40.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,4800.0
"Cầu Giấy, Hà Nội",58.0,15.0,15.0,7.0,False,,N/A,N/A,N/A,N/A,15200.0
"Gò Vấp, Hồ Chí Minh",50.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5400.0
"Long Biên, Hà Nội",38.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6000.0
"Gò Vấp, Hồ Chí Minh",70.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6500.0
"Tân Bình, Hồ Chí Minh",100.0,7.0,7.0,6.0,False,,N/A,N/A,N/A,N/A,13400.0
"Quận 12, Hồ Chí Minh",40.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3400.0
"Tân Phú, Hồ Chí Minh",56.0,4.0,,4.0,False,,N/A,N/A,N/A,N/A,6000.0
"Tây Hồ, Hà Nội",75.0,8.0,5.0,6.0,True,,N/A,N/A,N/A,N/A,39000.0
"Long Biên, Hà Nội",40.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6000.0
"Cầu Giấy, Hà Nội",35.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,14100.0
"Quận 8, Hồ Chí Minh",118.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,4800.0
"Gò Vấp, Hồ Chí Minh",21.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3100.0
"Bình Tân, Hồ Chí Minh",318.0,16.0,16.0,3.0,False,,N/A,N/A,N/A,N/A,12000.0
"Quận 8, Hồ Chí Minh",96.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,14000.0
"Bình Thạnh, Hồ Chí Minh",44.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,6300.0
"Bình Tân, Hồ Chí Minh",238.0,8.0,8.0,5.0,True,,N/A,N/A,N/A,N/A,29000.0
"Hóc Môn, Hồ Chí Minh",76.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,2200.0
"Bình Tân, Hồ Chí Minh",18.0,2.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,2050.0
"Quận 9, Hồ Chí Minh",68.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,3950.0
"Gò Vấp, Hồ Chí Minh",28.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,2900.0
"Tân Phú, Hồ Chí Minh",68.0,3.0,,2.0,False,,N/A,N/A,N/A,N/A,6200.0
"Gò Vấp, Hồ Chí Minh",4.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,5290.0
"Long Biên, Hà Nội",40.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,6800.0
"Quận 5, Hồ Chí Minh",63.0,4.0,5.0,5.0,True,,N/A,N/A,N/A,N/A,22850.0
"Long Biên, Hà Nội",60.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,8500.0
"Gò Vấp, Hồ Chí Minh",60.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,7500.0
"Bình Thạnh, Hồ Chí Minh",52.0,4.0,6.0,4.0,False,,N/A,N/A,N/A,N/A,8350.0
"Quận 5, Hồ Chí Minh",83.0,5.0,5.0,4.0,True,,N/A,N/A,N/A,N/A,28000.0
"Bình Thạnh, Hồ Chí Minh",52.0,4.0,6.0,5.0,False,,N/A,N/A,N/A,N/A,8350.0
"Quận 6, Hồ Chí Minh",100.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,14500.0
"Hà Đông, Hà Nội",70.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,9600.0
"Long Biên, Hà Nội",40.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,6500.0
"Gò Vấp, Hồ Chí Minh",35.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4350.0
"Tân Phú, Hồ Chí Minh",76.0,2.0,,6.0,False,,N/A,N/A,N/A,N/A,4800.0
"Gò Vấp, Hồ Chí Minh",30.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3600.0
"Tân Phú, Hồ Chí Minh",55.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,5700.0
"Tân Phú, Hồ Chí Minh",60.0,5.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,8300.0
"Long Biên, Hà Nội",45.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,60.0
"Thanh Xuân, Hà Nội",127.0,3.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,35000.0
"Gò Vấp, Hồ Chí Minh",56.0,4.0,5.0,3.0,False,,N/A,N/A,N/A,N/A,8800.0
"Ba Đình, Hà Nội",300.0,52.0,52.0,11.0,False,,N/A,N/A,N/A,N/A,98000.0
"Tân Bình, Hồ Chí Minh",75.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,8450.0
"Quận 8, Hồ Chí Minh",47.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,6900.0
"Thanh Xuân, Hà Nội",55.0,12.0,12.0,8.0,True,,N/A,N/A,N/A,N/A,15.5
"Long Biên, Hà Nội",70.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,8400.0
"Hai Bà Trưng, Hà Nội",130.0,6.0,6.0,8.0,False,,N/A,N/A,N/A,N/A,45000.0
"Quận 8, Hồ Chí Minh",44.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6300.0
"Đống Đa, Hà Nội",30.0,,,7.0,False,,N/A,N/A,N/A,N/A,6940.0
"Hải Châu, Đà Nẵng",125.0,6.0,6.0,5.0,True,,N/A,N/A,N/A,N/A,29000.0
"Tân Bình, Hồ Chí Minh",88.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,7600.0
"Hà Đông, Hà Nội",65.0,5.0,6.0,6.0,True,,N/A,N/A,N/A,N/A,15600.0
"Thanh Xuân, Hà Nội",59.0,12.0,13.0,8.0,False,,N/A,N/A,N/A,N/A,19200.0
"Long Biên, Hà Nội",40.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,5850.0
"Gò Vấp, Hồ Chí Minh",71.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,6500.0
"Đống Đa, Hà Nội",120.0,8.0,8.0,9.0,False,,N/A,N/A,N/A,N/A,45900.0
"Bình Tân, Hồ Chí Minh",64.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,6500.0
"Thanh Xuân, Hà Nội",43.0,3.0,8.0,8.0,False,,N/A,N/A,N/A,N/A,19200.0
"Hà Đông, Hà Nội",50.0,,,8.0,True,,N/A,N/A,N/A,N/A,15300.0
"Hà Đông, Hà Nội",90.0,6.0,7.0,7.0,True,,N/A,N/A,N/A,N/A,23000.0
"Quận 7, Hồ Chí Minh",125.0,4.0,3.0,9.0,True,,N/A,N/A,N/A,N/A,21900.0
"Hà Đông, Hà Nội",170.0,4.0,5.0,4.0,True,,N/A,N/A,N/A,N/A,39999.0
"Cầu Giấy, Hà Nội",85.0,19.0,,7.0,False,,N/A,N/A,N/A,N/A,15900.0
"Tân Phú, Hồ Chí Minh",50.0,2.0,2.0,3.0,True,,N/A,N/A,N/A,N/A,7900.0
"Quận 8, Hồ Chí Minh",59.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,8180.0
"Quận 9, Hồ Chí Minh",70.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,4300.0
"Đống Đa, Hà Nội",105.0,6.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,22000.0
"Hoàng Mai, Hà Nội",81.0,4.0,4.0,5.0,True,,N/A,N/A,N/A,N/A,14000.0
"Quận 8, Hồ Chí Minh",59.0,4.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,8180.0
"Tân Phú, Hồ Chí Minh",50.0,2.0,2.0,3.0,True,,N/A,N/A,N/A,N/A,7900.0
"Bình Tân, Hồ Chí Minh",112.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,5400.0
"Thanh Xuân, Hà Nội",35.0,,,7.0,False,,N/A,N/A,N/A,N/A,7600.0
"Thuận An, Bình Dương",5.0,3.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,2900.0
"Huế, Thừa Thiên Huế",89.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,13500.0
"Đống Đa, Hà Nội",30.0,2.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,7500.0
"Hai Bà Trưng, Hà Nội",37.0,3.0,3.0,7.0,False,,N/A,N/A,N/A,N/A,9500.0
"Hà Đông, Hà Nội",40.0,4.0,6.0,8.0,False,,N/A,N/A,N/A,N/A,16500.0
"Long Biên, Hà Nội",42.0,3.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,6000.0
"Hoài Đức, Hà Nội",41.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,5900.0
"Hoài Đức, Hà Nội",33.0,3.0,4.0,6.0,True,,N/A,N/A,N/A,N/A,4950.0
"Hà Đông, Hà Nội",31.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,7600.0
"Nam Từ Liêm, Hà Nội",43.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,9800.0
"Ba Đình, Hà Nội",40.0,4.0,6.0,8.0,False,,N/A,N/A,N/A,N/A,8800.0
"Bình Tân, Hồ Chí Minh",36.0,3.0,2.0,3.0,True,,N/A,N/A,N/A,N/A,3850.0
"Quận 8, Hồ Chí Minh",206.0,28.0,29.0,8.0,True,,N/A,N/A,N/A,N/A,26600.0
"Ba Đình, Hà Nội",40.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,7150.0
"Gò Vấp, Hồ Chí Minh",48.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,5490.0
"Phú Nhuận, Hồ Chí Minh",80.0,14.0,14.0,6.0,False,,N/A,N/A,N/A,N/A,16200.0
"Gò Vấp, Hồ Chí Minh",52.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,5300.0
"Hải Châu, Đà Nẵng",53.0,3.0,3.0,6.0,False,,N/A,N/A,N/A,N/A,3950.0
"Hà Đông, Hà Nội",50.0,5.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,12000.0
"Bình Tân, Hồ Chí Minh",36.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3800.0
"Thanh Xuân, Hà Nội",55.0,5.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,17500.0
"Long Biên, Hà Nội",50.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,8500.0
"Bình Tân, Hồ Chí Minh",56.0,4.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,6450.0
"Long Biên, Hà Nội",40.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,7700.0
"Phú Nhuận, Hồ Chí Minh",30.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,6600.0
"Bình Thạnh, Hồ Chí Minh",190.0,8.0,4.0,3.0,False,,N/A,N/A,N/A,N/A,30500.0
"Hoàng Mai, Hà Nội",50.0,4.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,7750.0
"Bình Tân, Hồ Chí Minh",72.0,4.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,7100.0
"Tân Bình, Hồ Chí Minh",42.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,9600.0
"Quận 10, Hồ Chí Minh",36.0,3.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,6200.0
"Sơn Trà, Đà Nẵng",52.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,6000.0
"Bình Thạnh, Hồ Chí Minh",40.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5980.0
"Nam Từ Liêm, Hà Nội",99.0,1.0,1.0,2.0,False,,N/A,N/A,N/A,N/A,13400.0
"Tân Phú, Hồ Chí Minh",52.0,2.0,2.0,2.0,False,,N/A,N/A,N/A,N/A,4090.0
"Quận 7, Hồ Chí Minh",198.0,10.0,10.0,3.0,True,,N/A,N/A,N/A,N/A,59000.0
"Quận 7, Hồ Chí Minh",89.0,5.0,6.0,6.0,True,,N/A,N/A,N/A,N/A,11700.0
"Đống Đa, Hà Nội",33.0,3.0,4.0,6.0,False,,N/A,N/A,N/A,N/A,12800.0
"Hà Đông, Hà Nội",48.0,4.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,8000.0
"Đống Đa, Hà Nội",28.0,4.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,5000.0
"Quận 7, Hồ Chí Minh",128.0,6.0,7.0,4.0,False,,N/A,N/A,N/A,N/A,12500.0
"Quận 10, Hồ Chí Minh",81.0,6.0,6.0,7.0,True,,N/A,N/A,N/A,N/A,23900.0
"Quận 7, Hồ Chí Minh",124.0,3.0,3.0,3.0,True,,N/A,N/A,N/A,N/A,13000.0
"Tây Hồ, Hà Nội",90.0,4.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,13000.0
"Bình Thạnh, Hồ Chí Minh",42.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,5850.0
"Gò Vấp, Hồ Chí Minh",40.0,3.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,6990.0
"Quận 5, Hồ Chí Minh",164.0,8.0,8.0,8.0,False,,N/A,N/A,N/A,N/A,68000.0
"Quận 12, Hồ Chí Minh",68.0,3.0,3.0,3.0,False,,N/A,N/A,N/A,N/A,3990.0
"Đống Đa, Hà Nội",42.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12500.0
"Quận 12, Hồ Chí Minh",76.0,4.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3800.0
"Huế, Thừa Thiên Huế",60.0,3.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,11200.0
"Bình Tân, Hồ Chí Minh",70.0,3.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,3900.0
"Quận 7, Hồ Chí Minh",90.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,16500.0
"Đống Đa, Hà Nội",46.0,6.0,6.0,7.0,False,,N/A,N/A,N/A,N/A,10000.0
"Hai Bà Trưng, Hà Nội",43.0,,,6.0,False,,N/A,N/A,N/A,N/A,8900.0
"Đống Đa, Hà Nội",42.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12500.0
"Long Biên, Hà Nội",50.0,4.0,5.0,7.0,False,,N/A,N/A,N/A,N/A,9500.0
"Tân Bình, Hồ Chí Minh",45.0,3.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,4800.0
"Đống Đa, Hà Nội",42.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,12500.0
"Huế, Thừa Thiên Huế",86.0,3.0,3.0,4.0,True,,N/A,N/A,N/A,N/A,18.0
"Đống Đa, Hà Nội",46.0,6.0,6.0,7.0,False,,N/A,N/A,N/A,N/A,10000.0
"Đống Đa, Hà Nội",60.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,9300.0
"Quận 12, Hồ Chí Minh",70.0,4.0,5.0,6.0,True,,N/A,N/A,N/A,N/A,7500.0
"Bình Tân, Hồ Chí Minh",64.0,3.0,2.0,4.0,False,,N/A,N/A,N/A,N/A,4000.0
"Ba Đình, Hà Nội",35.0,2.0,1.0,3.0,False,,N/A,N/A,N/A,N/A,3050.0
"Cầu Giấy, Hà Nội",122.0,6.0,7.0,9.0,False,,N/A,N/A,N/A,N/A,41800.0
"Ba Đình, Hà Nội",35.0,2.0,1.0,3.0,False,,N/A,N/A,N/A,N/A,3050.0
"Gò Vấp, Hồ Chí Minh",35.0,3.0,4.0,5.0,False,,N/A,N/A,N/A,N/A,4400.0
"Ba Đình, Hà Nội",60.0,5.0,5.0,6.0,False,,N/A,N/A,N/A,N/A,9300.0
"Quận 12, Hồ Chí Minh",130.0,5.0,5.0,4.0,False,,N/A,N/A,N/A,N/A,5950.0
"Thanh Xuân, Hà Nội",81.0,4.0,5.0,5.0,False,,N/A,N/A,N/A,N/A,21000.0
"Ba Đình, Hà Nội",35.0,2.0,1.0,3.0,False,,N/A,N/A,N/A,N/A,3050.0
"Hà Đông, Hà Nội",60.0,5.0,,4.0,True,,N/A,N/A,N/A,N/A,12000.0
"Quận 7, Hồ Chí Minh",86.0,3.0,3.0,5.0,False,,N/A,N/A,N/A,N/A,14000.0
"Thủ Đức, Hồ Chí Minh",64.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,4600.0
"Gò Vấp, Hồ Chí Minh",60.0,5.0,6.0,6.0,False,,N/A,N/A,N/A,N/A,7800.0
"Hải Châu, Đà Nẵng",80.0,3.0,2.0,4.0,True,,N/A,N/A,N/A,N/A,5900.0
"Quận 8, Hồ Chí Minh",35.0,4.0,4.0,4.0,False,,N/A,N/A,N/A,N/A,5150.0
"Gò Vấp, Hồ Chí Minh",71.0,4.0,6.0,4.0,False,,N/A,N/A,N/A,N/A,15800.0
"Gò Vấp, Hồ Chí Minh",22.0,3.0,3.0,4.0,False,,N/A,N/A,N/A,N/A,3790.0
"Thanh Xuân, Hà Nội",65.0,10.0,11.0,8.0,False,,N/A,N/A,N/A,N/A,21000.0
"Hai Bà Trưng, Hà Nội",29.0,4.0,3.0,5.0,True,,N/A,N/A,N/A,N/A,7500.0
"Đống Đa, Hà Nội",70.0,2.0,2.0,1.0,True,,N/A,N/A,N/A,N/A,3685.0
"Quận 6, Hồ Chí Minh",80.0,4.0,4.0,3.0,False,,N/A,N/A,N/A,N/A,6400.0
"Tân Bình, Hồ Chí Minh",48.0,2.0,2.0,3.0,False,,N/A,N/A,N/A,N/A,4900.0
"Long Biên, Hà Nội",36.0,4.0,4.0,7.0,False,,N/A,N/A,N/A,N/A,7200.0
"Quận 5, Hồ Chí Minh",84.0,5.0,5.0,5.0,True,,N/A,N/A,N/A,N/A,22000.0
"Thủ Dầu Một, Bình Dương",122.0,5.0,6.0,5.0,True,,N/A,N/A,N/A,N/A,7500.0
"Quận 5, Hồ Chí Minh",222.0,6.0,6.0,3.0,True,,N/A,N/A,N/A,N/A,49900.0
"Hoàng Mai, Hà Nội",36.0,,,6.0,False,,N/A,N/A,N/A,N/A,6800.0
"Quận 8, Hồ Chí Minh",28.0,3.0,2.0,5.0,True,,N/A,N/A,N/A,N/A,3900.0
"Quận 12, Hồ Chí Minh",400.0,9.0,9.0,7.0,True,,N/A,N/A,N/A,N/A,55000.0
